pair,timeframe,direction,quality,confidence,consensus,entry_score,risk_reward,regime,kalman_direction,kalman_trend_state,trend_vs_kalman_conflict,confidence_minus_quality,approved,reject_reason,institutional_score,structural_score,market_score,momentum_score,liquidity_score,risk_score,confidence_score_scanner,flow_score,timing_index,conviction_score,entry_score_scanner
API3USDT,4h,short,0.6854,0.8665,0.75,0.0533,0.0,trending_down,DOWN,continuing,False,0.1811,False,RVOL 0.53 < 0.7,0.7282,0.514,0.8865,0.6465,0.874,0.76,0.8665,0.76,0.64,0.8806,0.0533
API3USDT,30m,long,0.6402,0.8643,0.75,0.2254,0.0,trending_down,DOWN,continuing,False,0.2241,False,RVOL 0.01 < 0.7,0.6693,0.5135,0.8865,0.3628,0.874,0.76,0.8643,0.6,0.688,0.8378,0.2254
API3USDT,1h,short,0.6273,0.7886,0.75,0.1393,0.0,trending_down,DOWN,continuing,False,0.1613,False,RVOL 0.37 < 0.7,0.6754,0.5942,0.8865,0.3147,0.874,0.767,0.7886,0.6,0.56,0.7776,0.1393
API3USDT,1d,short,0.5176,0.7217,0.75,0.0,0.0,trending_down,DOWN,continuing,False,0.2041,False,RVOL 0.09 < 0.7,0.5608,0.1908,0.8865,0.558,0.874,0.7319,0.7217,0.2,0.54,0.6216,0.0
ARGUSDT,30m,short,0.6196,0.8241,0.82,0.0,0.0,reversal,DOWN,continuing,False,0.2045,False,RVOL 0.06 < 0.7,0.6327,0.5135,0.8659,0.3711,0.916,0.3896,0.8241,0.6,0.716,0.8904,0.0
ASTEROID1USDT,4h,short,0.6127,0.7491,0.77,0.055,0.0,reversal,DOWN,reversing,False,0.1364,False,Entry Zone FAIL (score 0.06 < 0.4),0.6572,0.5942,0.8387,0.6877,0.916,0.174,0.7491,0.5,0.58,0.7769,0.055
ATTUSDT,1d,short,0.6057,0.7867,0.71,0.0,0.0,trending_down,DOWN,continuing,False,0.181,False,RVOL 0.01 < 0.7,0.6361,0.5939,0.8595,0.3614,0.874,0.3467,0.7867,0.6,0.555,0.8313,0.0
ATTUSDT,4h,short,0.5878,0.87,0.71,0.1515,0.0,trending_down,UP,continuing,True,0.2822,False,RVOL 0.04 < 0.7,0.6378,0.5145,0.8595,0.5477,0.874,0.3396,0.87,0.46,0.486,0.6285,0.1515
AURASOLUSDT,1d,short,0.5771,0.7427,0.72,0.0,0.0,ranging,DOWN,continuing,False,0.1656,False,RVOL 0.12 < 0.7,0.5741,0.5134,0.3943,0.3841,0.874,0.536,0.7427,0.7,0.679,0.9282,0.0
AURASOLUSDT,30m,short,0.5227,0.6757,0.72,0.7949,0.0,ranging,UP,continuing,False,0.153,False,RVOL 0.10 < 0.7,0.5636,0.5132,0.3943,0.5593,0.874,0.536,0.6757,0.4,0.542,0.5958,0.7949
AURASOLUSDT,4h,short,0.4923,0.6787,0.72,0.0,0.0,ranging,DOWN,reversing,False,0.1864,False,Sem BOS ou CHoCH confirmado,0.5459,0.5137,0.3943,0.5053,0.874,0.536,0.6787,0.3,0.465,0.456,0.0
AUSDT,30m,long,0.6809,0.8668,0.72,0.6082,0.0,trending_down,DOWN,continuing,False,0.1859,False,RVOL 0.10 < 0.7,0.7148,0.6397,0.8696,0.3801,0.916,0.7332,0.8668,0.7,0.765,0.853,0.6082
AUSDT,4h,short,0.6247,0.8629,0.72,0.0,0.0,trending_down,DOWN,continuing,False,0.2382,False,RVOL 0.60 < 0.7,0.6766,0.5134,0.8696,0.479,0.916,0.7223,0.8629,0.5,0.469,0.779,0.0
AUSDT,1d,short,0.5931,0.8618,0.72,0.0,0.0,trending_down,UP,continuing,True,0.2687,False,RVOL 0.09 < 0.7,0.6572,0.5132,0.8696,0.3776,0.916,0.7223,0.8618,0.46,0.444,0.5827,0.0
BABYUSDT,1d,short,0.6634,0.8637,0.82,0.0,0.0,trending_down,DOWN,continuing,False,0.2003,False,RVOL 0.09 < 0.7,0.6883,0.5135,0.8867,0.497,0.874,0.7491,0.8637,0.6,0.689,0.9648,0.0
BABYUSDT,30m,short,0.6097,0.8633,0.82,0.6138,0.0,trending_down,DOWN,continuing,False,0.2536,False,RVOL 0.06 < 0.7,0.6514,0.5134,0.8867,0.2512,0.874,0.7491,0.8633,0.6,0.439,0.7969,0.6138
BABYUSDT,4h,short,0.5018,0.7194,0.82,0.0828,0.0,trending_down,DOWN,continuing,False,0.2176,False,RVOL 0.55 < 0.7,0.5464,0.1905,0.8867,0.4705,0.874,0.7211,0.7194,0.2,0.438,0.6251,0.0828
BENQIUSDT,1h,short,0.6358,0.863,0.79,0.3478,0.0,trending_down,DOWN,continuing,False,0.2272,False,RVOL 0.59 < 0.7,0.6833,0.5134,0.8681,0.4776,0.916,0.6939,0.863,0.6,0.58,0.7433,0.3478
BENQIUSDT,1d,short,0.6352,0.8617,0.79,0.0,0.0,trending_down,DOWN,continuing,False,0.2265,False,RVOL 0.10 < 0.7,0.6855,0.5132,0.8681,0.5604,0.916,0.6939,0.8617,0.5,0.53,0.7881,0.0
BENQIUSDT,4h,short,0.503,0.7209,0.79,0.2174,0.0,trending_down,DOWN,continuing,False,0.2179,False,RVOL 0.62 < 0.7,0.5386,0.1908,0.8681,0.3638,0.916,0.6658,0.7209,0.3,0.48,0.6388,0.2174
BENQIUSDT,30m,long,0.4871,0.7197,0.79,0.2609,0.0,trending_down,DOWN,continuing,False,0.2326,False,RVOL 0.08 < 0.7,0.5302,0.1905,0.8681,0.376,0.916,0.6658,0.7197,0.2,0.493,0.5363,0.2609
BERAUSDT,1d,short,0.6724,0.7434,0.71,0.0,0.0,ranging,DOWN,continuing,False,0.071,False,RVOL 0.09 < 0.7,0.7114,0.9973,0.4336,0.3774,0.874,0.7502,0.7434,0.6,0.74,0.9015,0.0
BERAUSDT,30m,short,0.6101,0.7463,0.71,0.5202,0.0,ranging,DOWN,continuing,False,0.1362,False,RVOL 0.01 < 0.7,0.6227,0.5544,0.4336,0.481,0.874,0.7116,0.7463,0.7,0.676,0.9293,0.5202
BERAUSDT,1h,short,0.5524,0.6671,0.71,0.4637,0.0,ranging,DOWN,continuing,False,0.1147,False,RVOL 0.34 < 0.7,0.587,0.5939,0.4336,0.4277,0.874,0.7151,0.6671,0.4,0.526,0.7875,0.4637
BGSCUSDT,1d,short,0.5822,0.8636,0.7,0.0,0.0,trending_down,DOWN,continuing,False,0.2814,False,RVOL 0.17 < 0.7,0.6242,0.5135,0.8455,0.394,0.874,0.4647,0.8636,0.46,0.44,0.7187,0.0
BGSCUSDT,4h,short,0.5214,0.7907,0.7,0.8436,0.0,trending_down,SIDE,continuing,False,0.2693,False,Sem BOS ou CHoCH confirmado,0.5612,0.1913,0.8455,0.6848,0.874,0.4367,0.7907,0.3,0.49,0.5993,0.8436
BILIONUSDT,1h,long,0.622,0.7953,0.72,0.2045,0.0,trending_up,UP,continuing,False,0.1733,False,RVOL 0.52 < 0.7,0.6949,0.5132,0.8665,0.5838,0.916,0.9211,0.7953,0.4,0.53,0.641,0.2045
BLURUSDT,30m,short,0.6554,0.8642,0.77,0.7338,0.0,trending_down,DOWN,continuing,False,0.2088,False,RVOL 0.05 < 0.7,0.6636,0.5135,0.8543,0.3697,0.874,0.6411,0.8642,0.7,0.739,1.0,0.7338
BLURUSDT,1h,short,0.6043,0.8648,0.77,0.0951,0.0,trending_down,DOWN,continuing,False,0.2605,False,RVOL 0.27 < 0.7,0.6565,0.5137,0.8543,0.4147,0.874,0.6411,0.8648,0.56,0.459,0.6782,0.0951
BLURUSDT,1d,short,0.5607,0.7224,0.77,0.0,0.0,trending_down,UP,reversing,True,0.1617,False,RVOL 0.07 < 0.7,0.6391,0.5942,0.8543,0.4948,0.874,0.6481,0.7224,0.2,0.552,0.4443,0.0
BMTUSDT,30m,short,0.6601,0.8603,0.81,0.0,0.0,trending_down,DOWN,continuing,False,0.2002,False,RVOL 0.02 < 0.7,0.6864,0.514,0.8679,0.3644,0.916,0.7965,0.8603,0.7,0.694,0.9081,0.0
BMTUSDT,1d,short,0.6335,0.8572,0.81,0.0,0.0,trending_down,DOWN,continuing,False,0.2237,False,RVOL 0.11 < 0.7,0.6915,0.5135,0.8679,0.5612,0.916,0.7965,0.8572,0.46,0.559,0.7155,0.0
BMTUSDT,1h,short,0.6267,0.8585,0.81,0.4017,0.0,trending_down,DOWN,continuing,False,0.2318,False,RVOL 0.57 < 0.7,0.6887,0.5137,0.8679,0.4744,0.916,0.7965,0.8585,0.56,0.499,0.6655,0.4017
BSBUSDT,1h,short,0.6115,0.8515,0.77,0.266,0.0,trending_down,DOWN,continuing,False,0.24,False,RVOL 0.20 < 0.7,0.6307,0.5137,0.8294,0.3992,0.874,0.3174,0.8515,0.7,0.606,0.8293,0.266
BSBUSDT,30m,short,0.6087,0.8526,0.77,0.8192,0.0,trending_down,DOWN,continuing,False,0.2439,False,RVOL 0.05 < 0.7,0.6264,0.5139,0.8294,0.3692,0.874,0.3174,0.8526,0.7,0.588,0.8437,0.8192
BSBUSDT,4h,short,0.4733,0.7077,0.77,0.0,0.0,trending_down,DOWN,continuing,False,0.2344,False,RVOL 0.37 < 0.7,0.508,0.1906,0.8294,0.4341,0.874,0.2893,0.7077,0.4,0.41,0.5425,0.0
BULLUSDT,4h,short,0.4882,0.6823,0.78,0.4085,0.0,reversal,DOWN,continuing,False,0.1941,False,RVOL 0.67 < 0.7,0.5148,0.191,0.8358,0.6147,0.916,0.1389,0.6823,0.3,0.45,0.6888,0.4085
BULLUSDT,30m,short,0.4582,0.6808,0.78,0.8245,0.0,reversal,DOWN,continuing,False,0.2226,False,RVOL 0.05 < 0.7,0.4779,0.1906,0.8358,0.3703,0.916,0.1389,0.6808,0.3,0.42,0.6522,0.8245
CAPUSDT,4h,short,0.5001,0.74,0.72,0.0,0.0,ranging,DOWN,continuing,False,0.2399,False,RVOL 0.30 < 0.7,0.5151,0.5129,0.354,0.4195,0.874,0.1575,0.74,0.5,0.392,0.7376,0.0
CARVUSDT,4h,short,0.6513,0.7876,0.78,0.0,0.0,trending_down,DOWN,reversing,False,0.1363,False,RVOL 0.62 < 0.7,0.7191,0.594,0.9019,0.6643,0.916,0.6947,0.7876,0.5,0.588,0.7146,0.0
CARVUSDT,1d,short,0.5637,0.7959,0.78,0.0,0.0,trending_down,DOWN,continuing,False,0.2322,False,RVOL 0.10 < 0.7,0.6265,0.5134,0.9019,0.3807,0.916,0.6877,0.7959,0.2,0.455,0.609,0.0
CATIUSDT,1h,short,0.66,0.8575,0.79,0.4278,0.0,trending_down,DOWN,continuing,False,0.1975,False,RVOL 0.37 < 0.7,0.6801,0.5137,0.8537,0.555,0.874,0.5349,0.8575,0.7,0.725,0.9291,0.4278
CATIUSDT,30m,long,0.555,0.7158,0.79,0.696,0.0,trending_down,SIDE,reversing,False,0.1608,False,RVOL 0.07 < 0.7,0.6295,0.5944,0.8537,0.3734,0.874,0.5419,0.7158,0.4,0.5,0.4291,0.696
CATIUSDT,4h,short,0.5299,0.713,0.79,0.0,0.0,trending_down,DOWN,continuing,False,0.1831,False,RVOL 0.52 < 0.7,0.5654,0.1906,0.8537,0.644,0.874,0.5068,0.713,0.4,0.558,0.6542,0.0
CATUSDT,30m,short,0.6486,0.7979,0.82,0.3131,0.0,trending_down,DOWN,continuing,False,0.1493,False,RVOL 0.07 < 0.7,0.679,0.5956,0.8901,0.3737,0.916,0.6332,0.7979,0.6,0.68,0.9097,0.3131
CATUSDT,1d,short,0.6294,0.8638,0.82,0.0,0.0,trending_down,DOWN,continuing,False,0.2344,False,RVOL 0.10 < 0.7,0.6783,0.5135,0.8901,0.5602,0.916,0.6261,0.8638,0.46,0.56,0.7642,0.0
CCDUSDT,1h,long,0.6803,0.8638,0.72,0.3778,0.0,trending_up,UP,continuing,False,0.1835,False,RVOL 0.46 < 0.7,0.7051,0.5135,0.8784,0.5723,0.874,0.7168,0.8638,0.7,0.73,0.9672,0.3778
CCDUSDT,1d,short,0.649,0.8648,0.72,0.0,0.0,trending_up,DOWN,continuing,True,0.2158,False,RVOL 0.06 < 0.7,0.6752,0.5137,0.8784,0.3717,0.874,0.7168,0.8648,0.7,0.67,0.8761,0.0
CEEKUSDT,4h,short,0.6547,0.8676,0.83,0.9833,0.0,trending_down,DOWN,continuing,False,0.2129,False,Entry Zone FAIL (score 0.98 < 0.4),0.6903,0.5142,0.8629,0.6226,0.916,0.5879,0.8676,0.56,0.63,0.8866,0.9833
CEEKUSDT,30m,short,0.6512,0.872,0.83,0.0,0.0,trending_down,DOWN,continuing,False,0.2208,False,RVOL 0.14 < 0.7,0.6698,0.5148,0.8629,0.3887,0.916,0.5879,0.872,0.7,0.68,0.9299,0.0
CEEKUSDT,1h,short,0.641,0.8706,0.83,0.0,0.0,trending_down,DOWN,continuing,False,0.2296,False,RVOL 0.64 < 0.7,0.6647,0.5147,0.8629,0.4886,0.916,0.5879,0.8706,0.5,0.68,0.9149,0.0
CEEKUSDT,1d,short,0.5832,0.7964,0.83,0.0,0.0,trending_down,DOWN,continuing,False,0.2132,False,RVOL 0.11 < 0.7,0.6378,0.5134,0.8629,0.5615,0.916,0.5879,0.7964,0.2,0.56,0.6731,0.0
CESSUSDT,30m,short,0.634,0.868,0.75,0.3354,0.0,trending_down,DOWN,continuing,False,0.234,False,RVOL 0.05 < 0.7,0.6722,0.5142,0.9,0.3705,0.916,0.7291,0.868,0.56,0.6,0.8112,0.3354
CESSUSDT,4h,short,0.6169,0.7218,0.75,0.557,0.0,trending_down,UP,reversing,True,0.1049,False,RVOL 0.61 < 0.7,0.706,0.594,0.9,0.6622,0.916,0.7361,0.7218,0.4,0.616,0.4651,0.557
CESSUSDT,1d,short,0.5278,0.7206,0.75,0.0,0.0,trending_down,DOWN,continuing,False,0.1928,False,RVOL 0.10 < 0.7,0.5772,0.1906,0.9,0.4998,0.916,0.7011,0.7206,0.4,0.488,0.5803,0.0
CHEEMSUSDT,4h,short,0.6625,0.866,0.8,0.0,0.0,trending_down,DOWN,continuing,False,0.2035,False,Entry Zone FAIL (score 0.00 < 0.4),0.7014,0.5139,0.8925,0.5014,0.916,0.6388,0.866,0.76,0.58,0.8642,0.0
CHEEMSUSDT,1d,short,0.5812,0.7968,0.8,0.0,0.0,trending_down,DOWN,continuing,False,0.2156,False,RVOL 0.12 < 0.7,0.6388,0.5134,0.8925,0.5038,0.916,0.6388,0.7968,0.2,0.53,0.6649,0.0
CHEXUSDT,4h,short,0.5994,0.7426,0.74,0.5538,0.0,ranging,DOWN,continuing,False,0.1432,False,RVOL 0.48 < 0.7,0.6069,0.5134,0.3946,0.6364,0.874,0.4858,0.7426,0.7,0.689,0.9163,0.5538
CHEXUSDT,1d,short,0.5601,0.7435,0.74,0.0,0.0,ranging,DOWN,continuing,False,0.1834,False,RVOL 0.09 < 0.7,0.5723,0.5134,0.3946,0.4983,0.874,0.4858,0.7435,0.56,0.588,0.843,0.0
COQUSDT,1d,short,0.6457,0.7889,0.8,0.0,0.0,trending_down,DOWN,continuing,False,0.1432,False,RVOL 0.10 < 0.7,0.6847,0.5942,0.8635,0.4996,0.916,0.5535,0.7889,0.6,0.63,0.8664,0.0
COQUSDT,1h,short,0.6237,0.8725,0.8,0.0,0.0,trending_down,DOWN,continuing,False,0.2488,False,RVOL 0.52 < 0.7,0.6651,0.515,0.8635,0.5837,0.916,0.5465,0.8725,0.4,0.63,0.7619,0.0
COQUSDT,30m,short,0.5974,0.7939,0.8,0.179,0.0,trending_down,DOWN,continuing,False,0.1965,False,RVOL 0.06 < 0.7,0.6362,0.595,0.8635,0.372,0.916,0.5535,0.7939,0.3,0.694,0.7252,0.179
COQUSDT,4h,short,0.5358,0.7907,0.8,0.4511,0.0,trending_down,DOWN,continuing,False,0.2549,False,RVOL 0.58 < 0.7,0.5572,0.1913,0.8635,0.4767,0.916,0.5184,0.7907,0.4,0.58,0.7172,0.4511
CRCLXUSDT,1d,short,0.6231,0.8639,0.81,0.0,0.0,trending_down,DOWN,continuing,False,0.2408,False,RVOL 0.12 < 0.7,0.6755,0.5135,0.8918,0.3846,0.874,0.7814,0.8639,0.6,0.42,0.7739,0.0
CRCLXUSDT,4h,short,0.584,0.7246,0.81,0.0,0.0,trending_down,DOWN,reversing,False,0.1406,False,RVOL 0.59 < 0.7,0.6744,0.5945,0.8918,0.5972,0.874,0.7884,0.7246,0.2,0.52,0.4619,0.0
BABYSHARKUSDT,4h,short,0.5892,0.8867,0.76,0.8269,0.0,volatile,DOWN,continuing,False,0.2975,False,RVOL 0.59 < 0.7,0.5857,0.514,0.3529,0.6584,0.874,0.1575,0.8867,0.7,0.729,0.8066,0.8269
BABYSHARKUSDT,1h,short,0.5095,0.7523,0.76,0.8464,0.0,volatile,SIDE,continuing,False,0.2428,False,RVOL 0.47 < 0.7,0.5508,0.5958,0.3529,0.5745,0.874,0.1646,0.7523,0.4,0.55,0.4478,0.8464
BABYSHARKUSDT,30m,long,0.4859,0.8192,0.76,0.732,0.0,volatile,UP,starting,False,0.3333,False,RVOL 0.06 < 0.7,0.504,0.5139,0.3529,0.4922,0.874,0.1575,0.8192,0.2,0.55,0.5709,0.732
BABYSHARKUSDT,1d,short,0.4084,0.7414,0.76,0.0,0.0,volatile,DOWN,continuing,False,0.333,False,RVOL 0.10 < 0.7,0.3979,0.1908,0.3529,0.2603,0.874,0.1295,0.7414,0.4,0.499,0.5707,0.0
BFTUSDT,1h,short,0.5841,0.7429,0.72,0.2897,0.0,ranging,UP,continuing,False,0.1588,False,RVOL 0.56 < 0.7,0.6022,0.5134,0.3782,0.5917,0.916,0.567,0.7429,0.6,0.72,0.7791,0.2897
BFTUSDT,4h,short,0.5511,0.7418,0.72,0.0,0.0,ranging,UP,continuing,False,0.1907,False,RVOL 0.51 < 0.7,0.5826,0.5132,0.3782,0.4622,0.916,0.567,0.7418,0.6,0.5,0.7,0.0
BFTUSDT,30m,long,0.4663,0.6711,0.72,0.4241,0.0,ranging,DOWN,reversing,False,0.2048,False,RVOL 0.12 < 0.7,0.4875,0.1913,0.3782,0.5636,0.916,0.5389,0.6711,0.4,0.65,0.491,0.4241
BILLUSDT,1d,short,0.7146,0.8648,0.7,0.0,0.0,trending_up,UP,reversing,False,0.1502,False,Entry Zone FAIL (score 0.00 < 0.4),0.8159,0.9976,0.8942,0.7138,1.0,0.2281,0.8648,0.66,0.515,0.5634,0.0
BILLUSDT,4h,short,0.6478,0.7962,0.7,0.0,0.0,trending_up,UP,continuing,False,0.1484,False,Sem BOS ou CHoCH confirmado,0.6887,0.5134,0.8942,0.52,1.0,0.186,0.7962,1.0,0.593,0.7378,0.0
BILLUSDT,1h,long,0.6112,0.7219,0.7,0.0,0.0,trending_up,UP,continuing,False,0.1107,False,Sem BOS ou CHoCH confirmado,0.6339,0.191,0.8942,0.76,1.0,0.1579,0.7219,1.0,0.608,0.8258,0.0
BILLUSDT,30m,long,0.608,0.8615,0.7,0.6706,0.0,trending_up,UP,starting,False,0.2535,False,RVOL 0.10 < 0.7,0.6523,0.5132,0.8942,0.5006,1.0,0.186,0.8615,0.6,0.418,0.7624,0.6706
BNBUSDT,4h,short,0.7044,0.851,0.73,0.0,0.0,trending_down,UP,reversing,True,0.1466,False,Entry Zone FAIL (score 0.00 < 0.4),0.7792,0.5144,0.9025,0.7442,0.958,0.8879,0.851,0.86,0.598,0.699,0.0
BNBUSDT,1h,long,0.6217,0.7051,0.73,0.5161,0.0,trending_down,DOWN,continuing,False,0.0834,False,Sem BOS ou CHoCH confirmado,0.7062,0.5944,0.9025,0.4567,0.958,0.8949,0.7051,0.5,0.56,0.5522,0.5161
BNBUSDT,1d,short,0.6195,0.8447,0.73,0.0,0.0,trending_down,SIDE,continuing,False,0.2252,False,RVOL 0.11 < 0.7,0.702,0.5134,0.9025,0.5021,0.958,0.8879,0.8447,0.46,0.43,0.5619,0.0
BNBUSDT,30m,short,0.5184,0.7084,0.73,0.3203,0.0,trending_down,DOWN,continuing,False,0.19,False,RVOL 0.13 < 0.7,0.5717,0.1916,0.9025,0.3858,0.958,0.8598,0.7084,0.3,0.46,0.5821,0.3203
BDXUSDT,30m,short,0.6515,0.864,0.82,0.8204,0.0,trending_down,SIDE,reversing,False,0.2125,False,RVOL 0.12 < 0.7,0.6863,0.6298,0.8474,0.5648,0.916,0.2326,0.864,0.7,0.72,0.7455,0.8204
AIUSDT,1h,short,0.644,0.7241,0.77,0.0726,0.0,trending_down,DOWN,continuing,False,0.0801,False,Sem BOS ou CHoCH confirmado,0.6778,0.1913,0.9081,0.76,1.0,0.5739,0.7241,1.0,0.638,0.8527,0.0726
AIUSDT,4h,short,0.6277,0.8656,0.77,0.0,0.0,trending_down,DOWN,continuing,False,0.2379,False,Entry Zone FAIL (score 0.00 < 0.4),0.6881,0.5139,0.9081,0.4714,1.0,0.6019,0.8656,0.56,0.398,0.7437,0.0
AIUSDT,1d,short,0.5888,0.7236,0.77,0.0,0.0,trending_down,DOWN,continuing,False,0.1348,False,RVOL 0.11 < 0.7,0.6554,0.5944,0.9081,0.382,1.0,0.6089,0.7236,0.3,0.517,0.6466,0.0
ADAUSDT,30m,short,0.6199,0.865,0.73,0.0,0.0,trending_down,DOWN,continuing,False,0.2451,False,RVOL 0.10 < 0.7,0.6699,0.5137,0.919,0.2604,0.958,0.7435,0.865,0.6,0.428,0.7728,0.0
ADAUSDT,1d,short,0.5928,0.7202,0.73,0.0,0.0,trending_down,DOWN,reversing,False,0.1274,False,RVOL 0.10 < 0.7,0.6721,0.5939,0.919,0.4999,0.958,0.7505,0.7202,0.2,0.576,0.5524,0.0
ADAUSDT,4h,short,0.5325,0.7222,0.73,0.0,0.0,trending_down,DOWN,continuing,False,0.1897,False,Sem BOS ou CHoCH confirmado,0.5873,0.191,0.919,0.5618,0.958,0.7154,0.7222,0.3,0.44,0.6216,0.0
ASSETUSDT,1d,long,0.633,0.8627,0.79,0.0,0.0,trending_down,DOWN,reversing,False,0.2297,False,RVOL 0.16 < 0.7,0.6667,0.5134,0.8709,0.3913,0.916,0.6537,0.8627,0.6,0.689,0.767,0.0
ASSETUSDT,30m,short,0.5695,0.8026,0.79,0.8194,0.0,trending_down,DOWN,continuing,False,0.2331,False,RVOL 0.17 < 0.7,0.6395,0.5144,0.8709,0.5148,0.916,0.6537,0.8026,0.2,0.472,0.5518,0.8194
ASTEROIDUSDT,4h,short,0.7523,0.8533,0.81,0.0,0.0,trending_up,UP,reversing,False,0.101,False,Entry Zone FAIL (score 0.00 < 0.4),0.8413,0.9979,0.8686,0.7912,0.958,0.2186,0.8533,0.92,0.639,0.6469,0.0
ASTEROIDUSDT,30m,long,0.6204,0.8499,0.81,0.9067,0.0,trending_up,UP,continuing,False,0.2295,False,RVOL 0.32 < 0.7,0.6557,0.5134,0.8686,0.6048,0.958,0.1765,0.8499,0.6,0.48,0.85,0.9067
ACNUSDT,30m,short,0.6233,0.7523,0.74,0.5109,0.0,reversal,DOWN,reversing,False,0.129,False,RVOL 0.15 < 0.7,0.6816,0.5947,0.8808,0.5101,0.916,0.6168,0.7523,0.5,0.58,0.7172,0.5109
ACNUSDT,1d,short,0.4945,0.6798,0.74,0.0,0.0,reversal,SIDE,reversing,False,0.1853,False,RVOL 0.14 < 0.7,0.5585,0.1905,0.8808,0.568,0.916,0.5818,0.6798,0.3,0.42,0.4381,0.0
ARUSDT,1h,short,0.5049,0.723,0.72,0.0,0.0,trending_down,DOWN,continuing,False,0.2181,False,RVOL 0.36 < 0.7,0.5502,0.1911,0.8541,0.4329,0.874,0.76,0.723,0.3,0.46,0.5799,0.0
ARUSDT,4h,short,0.5003,0.7225,0.72,0.1937,0.0,trending_down,DOWN,continuing,False,0.2222,False,RVOL 0.53 < 0.7,0.5453,0.1911,0.8541,0.4669,0.874,0.76,0.7225,0.2,0.48,0.5828,0.1937
ARUSDT,1d,short,0.4986,0.7193,0.72,0.0,0.0,trending_down,DOWN,reversing,False,0.2207,False,RVOL 0.07 < 0.7,0.5488,0.1906,0.8541,0.4931,0.874,0.76,0.7193,0.2,0.51,0.5127,0.0
ARUSDT,30m,short,0.4865,0.7237,0.72,0.6702,0.0,trending_down,DOWN,continuing,False,0.2372,False,RVOL 0.06 < 0.7,0.5311,0.1913,0.8541,0.3711,0.874,0.76,0.7237,0.2,0.46,0.5463,0.6702
BGBUSDT,1d,short,0.6748,0.8629,0.81,0.1924,0.0,trending_down,DOWN,continuing,False,0.1881,False,RVOL 0.11 < 0.7,0.6989,0.5134,0.8645,0.5624,0.916,0.6284,0.8629,0.7,0.74,0.941,0.1924
BGBUSDT,4h,short,0.5928,0.7228,0.81,0.7849,0.0,trending_down,UP,continuing,True,0.13,False,RVOL 0.61 < 0.7,0.6707,0.5942,0.8645,0.6616,0.916,0.6354,0.7228,0.2,0.59,0.547,0.7849
BGBUSDT,1h,short,0.5847,0.8,0.81,0.7405,0.0,trending_down,DOWN,continuing,False,0.2153,False,RVOL 0.50 < 0.7,0.6475,0.514,0.8645,0.4603,0.916,0.6284,0.8,0.4,0.48,0.6015,0.7405
BLASTUSDT,30m,long,0.5539,0.7235,0.83,0.7537,0.0,trending_up,UP,continuing,False,0.1696,False,RVOL 0.04 < 0.7,0.589,0.5944,0.8348,0.3686,0.874,0.1646,0.7235,0.4,0.52,0.7231,0.7537
BTRUSDT,1h,short,0.6248,0.7888,0.78,0.0,0.0,trending_down,DOWN,continuing,False,0.164,False,RVOL 0.70 < 0.7,0.674,0.5942,0.896,0.3791,0.916,0.6788,0.7888,0.5,0.538,0.8042,0.0
BTYUSDT,1d,short,0.6009,0.822,0.81,0.0,0.0,reversal,DOWN,continuing,False,0.2211,False,RVOL 0.13 < 0.7,0.6569,0.5132,0.8828,0.5052,0.916,0.6084,0.822,0.4,0.421,0.7479,0.0
CESUSDT,1h,short,0.6184,0.8641,0.82,0.0,0.0,trending_down,DOWN,continuing,False,0.2457,False,RVOL 0.33 < 0.7,0.6646,0.5135,0.8501,0.5459,0.874,0.4935,0.8641,0.6,0.43,0.7881,0.0
CESUSDT,30m,short,0.5715,0.8613,0.82,0.8901,0.0,trending_down,DOWN,continuing,False,0.2898,False,RVOL 0.00 < 0.7,0.6164,0.5131,0.8501,0.36,0.874,0.4935,0.8613,0.4,0.38,0.7209,0.8901
CHZUSDT,30m,short,0.6628,0.866,0.85,0.1505,0.0,trending_down,DOWN,continuing,False,0.2032,False,RVOL 0.05 < 0.7,0.676,0.5139,0.8951,0.3702,0.916,0.7377,0.866,0.6,0.799,0.9775,0.1505
CHZUSDT,4h,short,0.6569,0.8638,0.85,0.0,0.0,trending_down,DOWN,continuing,False,0.2069,False,Entry Zone FAIL (score 0.00 < 0.4),0.7224,0.5135,0.8951,0.7745,0.916,0.7377,0.8638,0.46,0.558,0.7378,0.0
CHZUSDT,1h,short,0.6389,0.7879,0.85,0.6602,0.0,trending_down,DOWN,continuing,False,0.149,False,RVOL 0.51 < 0.7,0.6846,0.594,0.8951,0.3411,0.916,0.7447,0.7879,0.6,0.579,0.829,0.6602
COINDEPOUSDT,4h,long,0.6184,0.7529,0.75,0.0,0.0,ranging,UP,continuing,False,0.1345,False,Entry Zone FAIL (score 0.00 < 0.4),0.6448,0.515,0.4606,0.6072,0.916,0.6723,0.7529,0.76,0.594,0.8812,0.0
COINDEPOUSDT,1h,long,0.5686,0.7457,0.75,0.0,0.0,ranging,DOWN,reversing,False,0.1771,False,RVOL 0.69 < 0.7,0.6183,0.5139,0.4606,0.6771,0.916,0.6723,0.7457,0.4,0.66,0.5612,0.0
CRCLONUSDT,1d,short,0.666,0.8643,0.7,0.0,0.0,trending_down,DOWN,continuing,False,0.1983,False,RVOL 0.22 < 0.7,0.7032,0.5135,0.8995,0.405,0.916,0.8528,0.8643,0.7,0.62,0.8933,0.0
